"ONTOLOGY"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"BP"	"GO:1901135"	"carbohydrate derivative metabolic process"	"23/247"	"265/2736"	0.617290229344624	0.970419689985469	0.970419689985469	"rihC/carA/araD/coaE/uppS/lpxB/cyoA/dacA/nagA/moeA/yciA/nagZ/pyrC/cpsB/wzb/pbpG/mazG/yhbO/rpe/pyrE/atpE/yihS/yihU"	23
"MF"	"GO:0016829"	"lyase activity"	"12/247"	"140/2736"	0.622127556737471	0.970419689985469	0.970419689985469	"araD/fabZ/gcl/acnA/ykgA/rspA/purB/rhmA/pheA/gudD/gatY/yhbO"	12
"BP"	"GO:0006412"	"translation"	"10/247"	"117/2736"	0.622823991924196	0.970419689985469	0.970419689985469	"frr/rmf/prmC/rplT/infC/alaS/arfA/rplQ/rpmC/rplB"	10
"BP"	"GO:0006310"	"DNA recombination"	"3/247"	"35/2736"	0.624798879960447	0.970419689985469	0.970419689985469	"recC/xerC/pepA"	3
"BP"	"GO:0045184"	"establishment of protein localization"	"3/247"	"35/2736"	0.624798879960447	0.970419689985469	0.970419689985469	"skp/tolQ/ffh"	3
"BP"	"GO:0018130"	"heterocycle biosynthetic process"	"39/247"	"447/2736"	0.62535937756131	0.970419689985469	0.970419689985469	"carA/coaE/sfsA/cdaR/pyrH/cdsA/dnaE/yafC/iraP/phoB/ybaO/aes/allR/entB/fur/moeA/cspD/ftsK/yjgJ/ykgA/ydcR/marR/pdxH/rplT/flgM/pyrC/folC/pdxB/alaS/norR/mazG/gntR/xylR/pyrE/torR/atpE/asnC/fabR/pepA"	39
"MF"	"GO:0016747"	"acyltransferase activity, transferring groups other than amino-acyl groups"	"5/247"	"59/2736"	0.627377133502675	0.970419689985469	0.970419689985469	"maa/pflB/fabF/argA/yhbS"	5
"CC"	"GO:0022626"	"cytosolic ribosome"	"5/247"	"59/2736"	0.627377133502675	0.970419689985469	0.970419689985469	"rplT/rpmI/rplQ/rpmC/rplB"	5
"BP"	"GO:0000910"	"cytokinesis"	"2/247"	"23/2736"	0.628656375612144	0.970419689985469	0.970419689985469	"sulA/pbpG"	2
"MF"	"GO:0046983"	"protein dimerization activity"	"2/247"	"23/2736"	0.628656375612144	0.970419689985469	0.970419689985469	"pdxH/lysP"	2
"BP"	"GO:0072348"	"sulfur compound transport"	"2/247"	"23/2736"	0.628656375612144	0.970419689985469	0.970419689985469	"thiP/metN"	2
"BP"	"GO:0071840"	"cellular component organization or biogenesis"	"30/247"	"346/2736"	0.629348364461775	0.970419689985469	0.970419689985469	"frr/erpA/uppS/skp/phoB/ybaO/maa/dacA/nagA/sulA/prmC/sufA/rplT/infC/nagZ/pbpG/yeiG/lysP/yfcE/era/norR/cas1/recC/rplQ/rpmC/rplB/nrfG/frdB/pepA/dnaT"	30
"BP"	"GO:0008652"	"cellular amino acid biosynthetic process"	"9/247"	"106/2736"	0.629524730523428	0.970419689985469	0.970419689985469	"carA/aroL/pheA/argA/asd/ilvB/asnA/lysC/argI"	9
"MF"	"GO:0003677"	"DNA binding"	"15/247"	"176/2736"	0.63650297470772	0.970419689985469	0.970419689985469	"sfsA/ybaO/allR/fur/cspD/ftsK/yjgJ/marR/tus/norR/casA/asnC/xerC/fabR/pepA"	15
"BP"	"GO:1901605"	"alpha-amino acid metabolic process"	"13/247"	"153/2736"	0.636838409983949	0.970419689985469	0.970419689985469	"carA/ybaO/pflB/astB/pheA/argA/gcvH/ackA/asd/ilvB/asnA/lysC/argI"	13
"BP"	"GO:0009059"	"macromolecule biosynthetic process"	"41/247"	"472/2736"	0.640167176508533	0.970419689985469	0.970419689985469	"frr/citG/sfsA/cdaR/uppS/dnaE/yafC/iraP/phoB/ybaO/aes/allR/fur/cspD/ftsK/rmf/prmC/yjgJ/ykgA/ydcR/marR/tus/rplT/infC/flgM/sbmC/cpsB/wzb/alaS/norR/arfA/rplQ/rpmC/rplB/gntR/xylR/torR/asnC/fabR/pepA/dnaT"	41
"BP"	"GO:0009260"	"ribonucleotide biosynthetic process"	"5/247"	"60/2736"	0.642524027957518	0.970419689985469	0.970419689985469	"carA/coaE/pyrC/pyrE/atpE"	5
"CC"	"GO:0044391"	"ribosomal subunit"	"5/247"	"60/2736"	0.642524027957518	0.970419689985469	0.970419689985469	"rplT/rpmI/rplQ/rpmC/rplB"	5
"BP"	"GO:0046390"	"ribose phosphate biosynthetic process"	"5/247"	"60/2736"	0.642524027957518	0.970419689985469	0.970419689985469	"carA/coaE/pyrC/pyrE/atpE"	5
"BP"	"GO:0009119"	"ribonucleoside metabolic process"	"3/247"	"36/2736"	0.644201604771286	0.970419689985469	0.970419689985469	"rihC/moeA/mazG"	3
"BP"	"GO:0000101"	"sulfur amino acid transport"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"metN"	1
"MF"	"GO:0004185"	"serine-type carboxypeptidase activity"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"dacA"	1
"CC"	"GO:0005576"	"extracellular region"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"katG"	1
"BP"	"GO:0006284"	"base-excision repair"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"nfo"	1
"BP"	"GO:0006413"	"translational initiation"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"infC"	1
"BP"	"GO:0006527"	"arginine catabolic process"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"astB"	1
"BP"	"GO:0006573"	"valine metabolic process"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"ilvB"	1
"BP"	"GO:0006720"	"isoprenoid metabolic process"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"uppS"	1
"BP"	"GO:0008299"	"isoprenoid biosynthetic process"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"uppS"	1
"MF"	"GO:0008658"	"penicillin binding"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"dacA"	1
"BP"	"GO:0009245"	"lipid A biosynthetic process"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"lpxB"	1
"MF"	"GO:0015203"	"polyamine transmembrane transporter activity"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"sapC"	1
"BP"	"GO:0015697"	"quaternary ammonium group transport"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"yehW"	1
"BP"	"GO:0015838"	"amino-acid betaine transport"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"yehW"	1
"MF"	"GO:0016744"	"transketolase or transaldolase activity"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"ilvB"	1
"BP"	"GO:0031554"	"regulation of termination of DNA-templated transcription"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"pepA"	1
"MF"	"GO:0042277"	"peptide binding"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"torD"	1
"BP"	"GO:0043163"	"cell envelope organization"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"skp"	1
"BP"	"GO:0043165"	"Gram-negative-bacterium-type cell outer membrane assembly"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"skp"	1
"BP"	"GO:0043244"	"regulation of protein-containing complex disassembly"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"pepA"	1
"BP"	"GO:0044091"	"membrane biogenesis"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"skp"	1
"BP"	"GO:0046493"	"lipid A metabolic process"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"lpxB"	1
"MF"	"GO:0070008"	"serine-type exopeptidase activity"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"dacA"	1
"BP"	"GO:0071709"	"membrane assembly"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"skp"	1
"BP"	"GO:0098661"	"inorganic anion transmembrane transport"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"clcA"	1
"BP"	"GO:1902047"	"polyamine transmembrane transport"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"sapC"	1
"CC"	"GO:1905348"	"endonuclease complex"	"1/247"	"11/2736"	0.647525148340258	0.970419689985469	0.970419689985469	"xerC"	1
"BP"	"GO:1901607"	"alpha-amino acid biosynthetic process"	"8/247"	"96/2736"	0.649304992211619	0.970419689985469	0.970419689985469	"carA/pheA/argA/asd/ilvB/asnA/lysC/argI"	8
"MF"	"GO:0001217"	"DNA-binding transcription repressor activity"	"2/247"	"24/2736"	0.65213296770814	0.970419689985469	0.970419689985469	"fur/alaS"	2
"MF"	"GO:0001883"	"purine nucleoside binding"	"2/247"	"24/2736"	0.65213296770814	0.970419689985469	0.970419689985469	"era/ffh"	2
"CC"	"GO:0009898"	"cytoplasmic side of plasma membrane"	"2/247"	"24/2736"	0.65213296770814	0.970419689985469	0.970419689985469	"hflD/era"	2
"MF"	"GO:0015294"	"solute:cation symporter activity"	"2/247"	"24/2736"	0.65213296770814	0.970419689985469	0.970419689985469	"nupC/dctA"	2
"MF"	"GO:0015297"	"antiporter activity"	"2/247"	"24/2736"	0.65213296770814	0.970419689985469	0.970419689985469	"clcA/alaE"	2
"MF"	"GO:0032550"	"purine ribonucleoside binding"	"2/247"	"24/2736"	0.65213296770814	0.970419689985469	0.970419689985469	"era/ffh"	2
"CC"	"GO:0098562"	"cytoplasmic side of membrane"	"2/247"	"24/2736"	0.65213296770814	0.970419689985469	0.970419689985469	"hflD/era"	2
"CC"	"GO:0005840"	"ribosome"	"5/247"	"61/2736"	0.657285215138447	0.970419689985469	0.970419689985469	"rplT/rpmI/rplQ/rpmC/rplB"	5
"BP"	"GO:0072330"	"monocarboxylic acid biosynthetic process"	"5/247"	"61/2736"	0.657285215138447	0.970419689985469	0.970419689985469	"fabZ/ykgA/fabF/yhbO/asnA"	5
"BP"	"GO:0000270"	"peptidoglycan metabolic process"	"4/247"	"49/2736"	0.658506380751642	0.970419689985469	0.970419689985469	"uppS/dacA/nagZ/pbpG"	4
"BP"	"GO:0006022"	"aminoglycan metabolic process"	"4/247"	"49/2736"	0.658506380751642	0.970419689985469	0.970419689985469	"uppS/dacA/nagZ/pbpG"	4
"BP"	"GO:0030203"	"glycosaminoglycan metabolic process"	"4/247"	"49/2736"	0.658506380751642	0.970419689985469	0.970419689985469	"uppS/dacA/nagZ/pbpG"	4
"BP"	"GO:0042255"	"ribosome assembly"	"4/247"	"49/2736"	0.658506380751642	0.970419689985469	0.970419689985469	"rplT/rplQ/rpmC/rplB"	4
"BP"	"GO:0008654"	"phospholipid biosynthetic process"	"3/247"	"37/2736"	0.662889091883215	0.970419689985469	0.970419689985469	"cdsA/lpxB/yfhB"	3
"MF"	"GO:0030145"	"manganese ion binding"	"3/247"	"37/2736"	0.662889091883215	0.970419689985469	0.970419689985469	"ylbA/yfcE/rtcB"	3
"BP"	"GO:0035556"	"intracellular signal transduction"	"3/247"	"37/2736"	0.662889091883215	0.970419689985469	0.970419689985469	"uvrY/proQ/torR"	3
"BP"	"GO:0044255"	"cellular lipid metabolic process"	"10/247"	"121/2736"	0.66599204917234	0.970419689985469	0.970419689985469	"fixB/uppS/cdsA/fabZ/lpxB/fadE/yciA/acnA/fabF/yfhB"	10
"CC"	"GO:0043229"	"intracellular organelle"	"7/247"	"86/2736"	0.671384583534796	0.970419689985469	0.970419689985469	"dnaE/rplT/rpmI/rplQ/rpmC/rplB/mgtA"	7
"MF"	"GO:0005198"	"structural molecule activity"	"5/247"	"62/2736"	0.67165315790338	0.970419689985469	0.970419689985469	"rplT/rpmI/rplQ/rpmC/rplB"	5
"MF"	"GO:0010181"	"FMN binding"	"2/247"	"25/2736"	0.674417212687295	0.970419689985469	0.970419689985469	"pdxH/cysJ"	2
"MF"	"GO:0016627"	"oxidoreductase activity, acting on the CH-CH group of donors"	"2/247"	"25/2736"	0.674417212687295	0.970419689985469	0.970419689985469	"fadE/frdB"	2
"MF"	"GO:0032549"	"ribonucleoside binding"	"2/247"	"25/2736"	0.674417212687295	0.970419689985469	0.970419689985469	"era/ffh"	2
"MF"	"GO:0003678"	"DNA helicase activity"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"recC"	1
"BP"	"GO:0006213"	"pyrimidine nucleoside metabolic process"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"mazG"	1
"BP"	"GO:0006414"	"translational elongation"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"arfA"	1
"BP"	"GO:0006772"	"thiamine metabolic process"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"yjjX"	1
"BP"	"GO:0006835"	"dicarboxylic acid transport"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"dctA"	1
"BP"	"GO:0006886"	"intracellular protein transport"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"ffh"	1
"MF"	"GO:0008175"	"tRNA methyltransferase activity"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"yaeB"	1
"MF"	"GO:0008374"	"O-acyltransferase activity"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"maa"	1
"MF"	"GO:0016646"	"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"cysJ"	1
"MF"	"GO:0016814"	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"yadE"	1
"MF"	"GO:0016840"	"carbon-nitrogen lyase activity"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"purB"	1
"BP"	"GO:0032392"	"DNA geometric change"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"recC"	1
"BP"	"GO:0032508"	"DNA duplex unwinding"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"recC"	1
"BP"	"GO:0042723"	"thiamine-containing compound metabolic process"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"yjjX"	1
"BP"	"GO:0046907"	"intracellular transport"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"ffh"	1
"MF"	"GO:0046915"	"transition metal ion transmembrane transporter activity"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"znuC"	1
"BP"	"GO:0051180"	"vitamin transport"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"thiP"	1
"BP"	"GO:1901068"	"guanosine-containing compound metabolic process"	"1/247"	"12/2736"	0.679474244986113	0.970419689985469	0.970419689985469	"moeA"	1
"MF"	"GO:0016667"	"oxidoreductase activity, acting on a sulfur group of donors"	"3/247"	"38/2736"	0.680858476224635	0.970419689985469	0.970419689985469	"bcp/cysJ/msrA"	3
"CC"	"GO:0098552"	"side of membrane"	"5/247"	"63/2736"	0.685622001440556	0.970419689985469	0.970419689985469	"cyoA/dmsA/hyaA/hflD/era"	5
"BP"	"GO:0007165"	"signal transduction"	"4/247"	"51/2736"	0.689750972281669	0.970419689985469	0.970419689985469	"uvrY/cheW/proQ/torR"	4
"CC"	"GO:1990204"	"oxidoreductase complex"	"4/247"	"51/2736"	0.689750972281669	0.970419689985469	0.970419689985469	"cyoA/sucA/dmsA/torC"	4
"BP"	"GO:0044085"	"cellular component biogenesis"	"23/247"	"275/2736"	0.690735425356961	0.970419689985469	0.970419689985469	"erpA/uppS/skp/phoB/ybaO/maa/nagA/sulA/sufA/rplT/infC/nagZ/yeiG/lysP/yfcE/era/norR/rplQ/rpmC/rplB/nrfG/frdB/dnaT"	23
"MF"	"GO:0001882"	"nucleoside binding"	"2/247"	"26/2736"	0.695532171850041	0.970419689985469	0.970419689985469	"era/ffh"	2
"MF"	"GO:0005261"	"cation channel activity"	"2/247"	"26/2736"	0.695532171850041	0.970419689985469	0.970419689985469	"sapC/atpE"	2
"MF"	"GO:0016903"	"oxidoreductase activity, acting on the aldehyde or oxo group of donors"	"2/247"	"26/2736"	0.695532171850041	0.970419689985469	0.970419689985469	"sucA/asd"	2
"MF"	"GO:0019843"	"rRNA binding"	"2/247"	"26/2736"	0.695532171850041	0.970419689985469	0.970419689985469	"rplT/era"	2
"CC"	"GO:0009279"	"cell outer membrane"	"6/247"	"76/2736"	0.696364922603579	0.970419689985469	0.970419689985469	"fhuA/skp/cutF/mliC/nlpD/ygiB"	6
"BP"	"GO:0006629"	"lipid metabolic process"	"10/247"	"124/2736"	0.696446604859982	0.970419689985469	0.970419689985469	"fixB/uppS/cdsA/fabZ/lpxB/fadE/yciA/acnA/fabF/yfhB"	10
"BP"	"GO:0006644"	"phospholipid metabolic process"	"3/247"	"39/2736"	0.698110772458532	0.970419689985469	0.970419689985469	"cdsA/lpxB/yfhB"	3
"BP"	"GO:0009116"	"nucleoside metabolic process"	"3/247"	"39/2736"	0.698110772458532	0.970419689985469	0.970419689985469	"rihC/moeA/mazG"	3
"BP"	"GO:0072329"	"monocarboxylic acid catabolic process"	"3/247"	"39/2736"	0.698110772458532	0.970419689985469	0.970419689985469	"fixB/fadE/gcl"	3
"CC"	"GO:0098796"	"membrane protein complex"	"8/247"	"101/2736"	0.705729855954244	0.970419689985469	0.970419689985469	"fhuB/metN/cyoA/potH/macA/ugpC/atpE/frdB"	8
"BP"	"GO:0009165"	"nucleotide biosynthetic process"	"7/247"	"89/2736"	0.706578339521055	0.970419689985469	0.970419689985469	"carA/coaE/pyrH/cdsA/pyrC/pyrE/atpE"	7
"BP"	"GO:1901293"	"nucleoside phosphate biosynthetic process"	"7/247"	"89/2736"	0.706578339521055	0.970419689985469	0.970419689985469	"carA/coaE/pyrH/cdsA/pyrC/pyrE/atpE"	7
"BP"	"GO:0034645"	"cellular macromolecule biosynthetic process"	"39/247"	"461/2736"	0.706889506663395	0.970419689985469	0.970419689985469	"frr/sfsA/cdaR/uppS/dnaE/yafC/iraP/phoB/ybaO/aes/allR/fur/cspD/ftsK/rmf/prmC/yjgJ/ykgA/ydcR/marR/tus/rplT/infC/sbmC/cpsB/wzb/alaS/norR/arfA/rplQ/rpmC/rplB/gntR/xylR/torR/asnC/fabR/pepA/dnaT"	39
"MF"	"GO:0003697"	"single-stranded DNA binding"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"cspD"	1
"MF"	"GO:0004721"	"phosphoprotein phosphatase activity"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"wzb"	1
"BP"	"GO:0006308"	"DNA catabolic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"hofP"	1
"BP"	"GO:0006353"	"DNA-templated transcription termination"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"pepA"	1
"BP"	"GO:0006534"	"cysteine metabolic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"ybaO"	1
"BP"	"GO:0006643"	"membrane lipid metabolic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"lpxB"	1
"BP"	"GO:0006664"	"glycolipid metabolic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"lpxB"	1
"BP"	"GO:0006760"	"folic acid-containing compound metabolic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"folC"	1
"MF"	"GO:0008080"	"N-acetyltransferase activity"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"argA"	1
"BP"	"GO:0009247"	"glycolipid biosynthetic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"lpxB"	1
"BP"	"GO:0009309"	"amine biosynthetic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"speE"	1
"MF"	"GO:0015453"	"oxidoreduction-driven active transmembrane transporter activity"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"cyoA"	1
"MF"	"GO:0016645"	"oxidoreductase activity, acting on the CH-NH group of donors"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"cysJ"	1
"MF"	"GO:0016799"	"hydrolase activity, hydrolyzing N-glycosyl compounds"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"rihC"	1
"BP"	"GO:0017004"	"cytochrome complex assembly"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"nrfG"	1
"BP"	"GO:0019682"	"glyceraldehyde-3-phosphate metabolic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"rpe"	1
"BP"	"GO:0042401"	"cellular biogenic amine biosynthetic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"speE"	1
"BP"	"GO:0042558"	"pteridine-containing compound metabolic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"folC"	1
"BP"	"GO:0046467"	"membrane lipid biosynthetic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"lpxB"	1
"MF"	"GO:0071949"	"FAD binding"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"gcl"	1
"BP"	"GO:0072529"	"pyrimidine-containing compound catabolic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"mazG"	1
"BP"	"GO:1901269"	"lipooligosaccharide metabolic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"lpxB"	1
"BP"	"GO:1901271"	"lipooligosaccharide biosynthetic process"	"1/247"	"13/2736"	0.708538070789501	0.970419689985469	0.970419689985469	"lpxB"	1
"MF"	"GO:0001067"	"transcription regulatory region nucleic acid binding"	"5/247"	"65/2736"	0.712346798600329	0.970419689985469	0.970419689985469	"fur/yjgJ/marR/norR/fabR"	5
"BP"	"GO:0009150"	"purine ribonucleotide metabolic process"	"5/247"	"65/2736"	0.712346798600329	0.970419689985469	0.970419689985469	"coaE/cyoA/moeA/yciA/atpE"	5
"BP"	"GO:0008104"	"protein localization"	"3/247"	"40/2736"	0.714650425364246	0.970419689985469	0.970419689985469	"skp/tolQ/ffh"	3
"BP"	"GO:0070727"	"cellular macromolecule localization"	"3/247"	"40/2736"	0.714650425364246	0.970419689985469	0.970419689985469	"skp/tolQ/ffh"	3
"BP"	"GO:1901657"	"glycosyl compound metabolic process"	"3/247"	"40/2736"	0.714650425364246	0.970419689985469	0.970419689985469	"rihC/moeA/mazG"	3
"MF"	"GO:0030234"	"enzyme regulator activity"	"2/247"	"27/2736"	0.715506455728128	0.970419689985469	0.970419689985469	"mliC/sbmC"	2
"MF"	"GO:0098772"	"molecular function regulator activity"	"2/247"	"27/2736"	0.715506455728128	0.970419689985469	0.970419689985469	"mliC/sbmC"	2
"CC"	"GO:0030288"	"outer membrane-bounded periplasmic space"	"9/247"	"114/2736"	0.715710834262602	0.970419689985469	0.970419689985469	"cueO/fhuD/degP/skp/nanM/hyaB/ppiA/torA/zraP"	9
"CC"	"GO:0030313"	"cell envelope"	"15/247"	"186/2736"	0.721402381214805	0.973632299325125	0.973632299325125	"cueO/fhuA/fhuD/degP/skp/cutF/tolQ/nanM/hyaB/mliC/nlpD/ygiB/ppiA/torA/zraP"	15
"CC"	"GO:0031975"	"envelope"	"15/247"	"186/2736"	0.721402381214805	0.973632299325125	0.973632299325125	"cueO/fhuA/fhuD/degP/skp/cutF/tolQ/nanM/hyaB/mliC/nlpD/ygiB/ppiA/torA/zraP"	15
"BP"	"GO:0032787"	"monocarboxylic acid metabolic process"	"11/247"	"139/2736"	0.725308063178784	0.973632299325125	0.973632299325125	"fixB/fabZ/fadE/aroL/gcl/yciA/acnA/ykgA/fabF/yhbO/asnA"	11
"MF"	"GO:0140096"	"catalytic activity, acting on a protein"	"12/247"	"151/2736"	0.725869662724461	0.973632299325125	0.973632299325125	"degP/map/dacA/prmC/yeaG/wzb/pbpG/clpB/yhbO/ppiA/pepA/iadA"	12
"CC"	"GO:0019867"	"outer membrane"	"6/247"	"79/2736"	0.732019311805968	0.973632299325125	0.973632299325125	"fhuA/skp/cutF/mliC/nlpD/ygiB"	6
"BP"	"GO:0046034"	"ATP metabolic process"	"2/247"	"28/2736"	0.734373042289183	0.973632299325125	0.973632299325125	"cyoA/atpE"	2
"BP"	"GO:0051276"	"chromosome organization"	"2/247"	"28/2736"	0.734373042289183	0.973632299325125	0.973632299325125	"cas1/recC"	2
"BP"	"GO:0006470"	"protein dephosphorylation"	"1/247"	"14/2736"	0.734976225954758	0.973632299325125	0.973632299325125	"wzb"	1
"BP"	"GO:0006935"	"chemotaxis"	"1/247"	"14/2736"	0.734976225954758	0.973632299325125	0.973632299325125	"cheW"	1
"BP"	"GO:0009082"	"branched-chain amino acid biosynthetic process"	"1/247"	"14/2736"	0.734976225954758	0.973632299325125	0.973632299325125	"ilvB"	1
"BP"	"GO:0009268"	"response to pH"	"1/247"	"14/2736"	0.734976225954758	0.973632299325125	0.973632299325125	"yhbO"	1
"BP"	"GO:0009894"	"regulation of catabolic process"	"1/247"	"14/2736"	0.734976225954758	0.973632299325125	0.973632299325125	"iraP"	1
"BP"	"GO:0042330"	"taxis"	"1/247"	"14/2736"	0.734976225954758	0.973632299325125	0.973632299325125	"cheW"	1
"BP"	"GO:0051129"	"negative regulation of cellular component organization"	"1/247"	"14/2736"	0.734976225954758	0.973632299325125	0.973632299325125	"sulA"	1
"BP"	"GO:0051302"	"regulation of cell division"	"1/247"	"14/2736"	0.734976225954758	0.973632299325125	0.973632299325125	"sulA"	1
"CC"	"GO:0061695"	"transferase complex, transferring phosphorus-containing groups"	"1/247"	"14/2736"	0.734976225954758	0.973632299325125	0.973632299325125	"dnaE"	1
"BP"	"GO:0006082"	"organic acid metabolic process"	"30/247"	"364/2736"	0.741791720751275	0.975089037875843	0.975089037875843	"carA/fixB/fabZ/fadE/aroL/ybaO/gcl/nagA/sucA/pflB/yciA/acnA/ykgA/astB/fabF/folC/pheA/alaS/gudD/argA/gcvH/ackA/yhbO/asd/ilvB/asnA/yihS/yihU/lysC/argI"	30
"BP"	"GO:0006520"	"cellular amino acid metabolic process"	"15/247"	"189/2736"	0.744339808255411	0.975089037875843	0.975089037875843	"carA/aroL/ybaO/pflB/astB/pheA/alaS/argA/gcvH/ackA/asd/ilvB/asnA/lysC/argI"	15
"MF"	"GO:0016798"	"hydrolase activity, acting on glycosyl bonds"	"2/247"	"29/2736"	0.752168261879924	0.975089037875843	0.975089037875843	"rihC/nagZ"	2
"MF"	"GO:0000287"	"magnesium ion binding"	"8/247"	"106/2736"	0.755977176639803	0.975089037875843	0.975089037875843	"uppS/aroL/entB/sucA/rspA/gudD/pyrE/groL"	8
"MF"	"GO:0004553"	"hydrolase activity, hydrolyzing O-glycosyl compounds"	"1/247"	"15/2736"	0.75902504013153	0.975089037875843	0.975089037875843	"nagZ"	1
"BP"	"GO:0007155"	"cell adhesion"	"1/247"	"15/2736"	0.75902504013153	0.975089037875843	0.975089037875843	"cutF"	1
"MF"	"GO:0008519"	"ammonium transmembrane transporter activity"	"1/247"	"15/2736"	0.75902504013153	0.975089037875843	0.975089037875843	"sapC"	1
